item_id,title,creator,type,genre,release_date,duration_seconds,average_rating
3200,De-engineered web-enabled matrices,Michelle Mitchell,song,rock,2019-12-28,266,3.73
3201,Multi-lateral clear-thinking encoding,Shannon Rogers,song,folk,2024-03-07,361,4.09
3204,Vision-oriented interactive instruction set,Benjamin Smith,song,classical,2020-03-31,297,4.53
3208,Mandatory multimedia Graphical User Interface,Ashley Stevens,song,electronic,2024-11-15,204,4.78
3210,Upgradable optimizing interface,Barbara Hunt,song,electronic,2024-10-12,201,4.7
3211,Intuitive zero tolerance structure,Julie Johnson,song,folk,2024-03-01,225,4.65
3213,Seamless bottom-line artificial intelligence,Heather Maldonado,song,rock,2024-01-08,414,3.01
3214,Optimized full-range algorithm,Tiffany Anderson,song,pop,2020-08-20,236,4.37
3215,Adaptive 6thgeneration analyzer,Christopher Jones,song,rock,2020-09-25,286,4.46
3216,Integrated holistic productivity,Judy Gregory,song,classical,2021-02-07,387,4.31
3218,De-engineered secondary budgetary management,Kelly Hayes,song,pop,2023-12-15,447,4.29
3220,Mandatory mission-critical alliance,Jeremy Mosley,song,folk,2022-07-26,175,3.99
3221,Sharable scalable interface,Christine Zavala,song,jazz,2022-09-25,243,4.51
3223,Horizontal multi-state moderator,Sean Banks,song,rock,2023-01-16,135,3.59
3228,Implemented secondary installation,Christopher Porter,song,rock,2020-09-14,467,3.98
3232,Enhanced tertiary moratorium,Angela Gilmore,song,classical,2023-12-30,133,3.76
3233,Customer-focused user-facing challenge,Mr. Jimmy Flores Jr.,song,rock,2020-11-27,363,3.5
3235,Stand-alone 24hour product,Tina Reynolds,song,classical,2021-06-24,292,3.48
3236,Cross-group analyzing implementation,Joseph Cook,song,jazz,2023-08-25,278,4.11
3237,Cross-group multi-state encryption,Amanda Hardin,song,pop,2022-01-12,434,3.82
3241,Cross-group static knowledgebase,Gregory Wallace,song,rock,2020-11-03,249,4.17
3242,Enterprise-wide grid-enabled matrices,Janet Cook,song,pop,2022-04-12,351,3.59
3244,Future-proofed mission-critical challenge,James Stevens,song,folk,2021-11-07,159,3.4
3246,Cross-group multimedia time-frame,Anna Evans,song,folk,2024-03-25,312,3.09
3251,Persevering systemic data-warehouse,Christine Zavala,song,jazz,2020-12-12,445,4.09
3254,Assimilated fresh-thinking contingency,Margaret Erickson,song,classical,2020-10-26,379,4.84
3255,Re-engineered non-volatile pricing structure,Carlos Miller,song,pop,2021-01-10,181,3.05
3257,Inverse stable paradigm,Katelyn Kim,song,hip-hop,2020-05-01,254,3.96
3258,Innovative disintermediate neural-net,John Mack,song,pop,2022-09-17,418,3.83
3259,Front-line composite Graphic Interface,Heather Montes,song,pop,2023-03-23,195,3.6
3260,Total dynamic utilization,John Vaughn,song,rock,2022-11-05,310,3.12
3261,Quality-focused demand-driven functionalities,Kelli Mccoy,song,hip-hop,2022-09-26,460,3.53
3262,Integrated encompassing instruction set,Lisa Durham,song,folk,2020-07-26,190,3.64
3265,Implemented dynamic adapter,Joann Forbes,song,folk,2022-10-24,156,3.29
3268,Customizable contextually-based knowledge user,Thomas Kelly,song,electronic,2022-12-22,305,4.88
3269,Reduced leadingedge ability,Jennifer Yu,song,rock,2020-11-21,341,3.09
3271,Managed dynamic secured line,John Vaughn,song,classical,2024-06-18,430,4.67
3273,Up-sized bifurcated data-warehouse,Cathy Bell,song,classical,2022-05-29,450,4.74
3274,Inverse client-driven paradigm,Jason Crawford,song,hip-hop,2024-09-17,386,3.58
3275,Programmable dynamic capacity,Timothy Moore,song,hip-hop,2020-09-13,135,3.83
3276,Synergistic web-enabled attitude,Arthur Reed,song,folk,2020-08-18,194,4.55
3278,Business-focused neutral core,Garrett Wilson,song,jazz,2020-10-27,275,4.67
3279,Balanced empowering task-force,Kyle Collins,song,jazz,2022-09-23,360,4.02
3281,Profit-focused non-volatile intranet,Cory Hogan,song,hip-hop,2021-09-14,458,4.57
3284,Front-line scalable monitoring,Amy Hester,song,jazz,2021-12-05,267,4.19
3287,Innovative disintermediate info-mediaries,Charles Bush,song,jazz,2023-03-09,426,3.85
3288,Re-engineered object-oriented Graphic Interface,Michael Dennis,song,hip-hop,2020-07-03,191,4.6
3289,Cloned grid-enabled complexity,Taylor Andersen,song,electronic,2024-09-23,471,3.72
3290,Upgradable object-oriented array,Valerie Reyes,song,pop,2020-01-26,356,4.16
3293,Assimilated background framework,Breanna Lopez,song,classical,2020-12-13,311,3.49
3297,Synergized optimizing methodology,Shane Short,song,classical,2020-06-02,352,4.87
3298,Customizable client-server infrastructure,Jennifer Vasquez,song,jazz,2020-03-13,381,4.13
3300,Diverse bottom-line software,Margaret Erickson,song,classical,2024-07-30,318,3.63
3303,User-friendly systematic array,Kevin Marquez,song,folk,2020-07-14,169,4.85
3304,Multi-tiered impactful benchmark,Ryan Marsh,song,rock,2020-08-08,458,4.13
3307,Switchable value-added moderator,Brian Kim DDS,song,hip-hop,2023-10-04,301,4.68
3311,Advanced stable conglomeration,Donald Flores,song,folk,2022-03-26,368,3.25
3315,Realigned systemic infrastructure,Karen Thomas,song,pop,2023-01-31,238,3.2
3317,Inverse client-driven collaboration,Kevin Morrow,song,hip-hop,2022-12-09,314,3.05
3318,Multi-tiered clear-thinking adapter,Mrs. Felicia Castro DDS,song,electronic,2024-02-27,371,3.87
3319,Reverse-engineered content-based standardization,Charles Hernandez,song,jazz,2024-03-11,130,4.0
3320,Monitored uniform implementation,Thomas Kelly,song,classical,2024-02-27,430,3.41
3325,Persevering bottom-line circuit,Angelica Vincent,song,electronic,2021-05-02,153,3.9
3326,Optimized heuristic neural-net,Laura Bush,song,hip-hop,2021-08-03,296,3.72
3329,Compatible value-added time-frame,April Randolph,song,classical,2020-09-26,200,3.34
3330,Digitized mission-critical application,Angelica Vincent,song,hip-hop,2022-01-25,426,4.06
3333,Right-sized regional approach,Cheryl Mclean,song,rock,2022-03-04,388,4.86
3335,Reverse-engineered 3rdgeneration installation,Ashley Blair,song,pop,2021-02-04,329,3.62
3336,De-engineered executive moderator,Heather Montes,song,folk,2023-03-17,167,4.24
3337,Customer-focused global functionalities,Jorge Lee,song,folk,2021-04-05,210,3.58
3339,Face-to-face tangible strategy,Randy Hopkins,song,electronic,2024-04-16,159,3.13
3342,Re-contextualized zero administration productivity,Ashley Blair,song,pop,2022-03-19,124,3.65
3344,Multi-layered leadingedge parallelism,Rebecca Huffman,song,classical,2023-05-06,189,3.33
3346,Enhanced dynamic extranet,Bryan Thomas,song,folk,2022-05-10,262,3.92
3348,Optional 24hour budgetary management,Joshua Martin,song,rock,2020-03-05,154,4.97
3350,Profound bottom-line alliance,Dr. Julie Miller,song,hip-hop,2020-12-28,397,4.45
3351,User-centric incremental neural-net,Megan Decker,song,electronic,2021-02-07,386,3.71
3352,Organized impactful focus group,Donald Terry,song,folk,2023-10-10,327,4.5
3353,Cross-group mobile complexity,Jennifer Yu,song,pop,2022-01-28,377,4.72
3358,Configurable dedicated migration,Michael Nixon,song,folk,2020-03-02,422,4.58
3359,Organized bi-directional encryption,Nicholas Fitzgerald,song,folk,2020-03-23,274,3.79
3363,Open-architected context-sensitive budgetary management,Scott Lopez,song,rock,2023-06-24,271,3.75
3374,Centralized encompassing initiative,James Stevens,song,pop,2022-01-11,313,3.66
3375,Cross-platform fault-tolerant groupware,Erin Watkins,song,electronic,2023-02-03,445,3.53
3378,Persistent bottom-line extranet,Whitney Gomez,song,classical,2020-02-22,411,3.39
3379,User-friendly solution-oriented firmware,Bryan King,song,pop,2022-11-19,338,4.09
3385,Balanced eco-centric pricing structure,Sandra Torres,song,electronic,2023-01-01,289,4.26
3387,Right-sized modular infrastructure,Kimberly Norton,song,jazz,2023-11-16,424,4.56
3390,Synergized bottom-line instruction set,David Hernandez,song,hip-hop,2021-11-13,273,4.6
3392,Multi-tiered bandwidth-monitored collaboration,Nicole Williams,song,pop,2021-01-14,357,4.81
3393,Horizontal actuating matrix,Lauren Haley,song,hip-hop,2022-05-10,378,3.73
3394,Future-proofed dynamic emulation,Jonathan York,song,hip-hop,2024-02-11,289,3.6
3402,Quality-focused composite benchmark,Nicolas James,song,rock,2020-05-26,162,4.59
3404,Assimilated responsive website,Willie Lara,song,folk,2023-04-05,477,4.3
3405,Fundamental bandwidth-monitored moratorium,Sheila Wilkins,song,classical,2024-09-04,210,3.07
3407,Versatile reciprocal orchestration,Joshua Brown,song,electronic,2022-07-10,412,3.18
3409,Digitized bifurcated artificial intelligence,Kathryn Cain,song,hip-hop,2024-11-02,120,4.64
3413,Innovative national challenge,April Randolph,song,pop,2020-10-04,449,4.55
3414,Decentralized local help-desk,Cassandra Vasquez,song,hip-hop,2022-07-26,234,4.38
3417,Quality-focused context-sensitive approach,Julie Johnson,song,classical,2024-01-07,334,4.61
3424,Future-proofed composite policy,Patricia Schwartz,song,jazz,2023-04-23,227,4.79
3425,Realigned motivating collaboration,James Gardner,song,pop,2022-04-10,320,3.38
3433,Synergistic system-worthy neural-net,Lori Mitchell,song,rock,2022-09-30,124,4.26
3434,Managed uniform implementation,Angelica Clark,song,hip-hop,2021-09-22,310,3.67
3437,Implemented scalable analyzer,Cathy Bell,song,hip-hop,2024-05-19,422,4.22
3438,Operative tangible productivity,Wyatt Townsend II,song,folk,2021-05-16,140,3.91
3439,Seamless homogeneous info-mediaries,Judy Gregory,song,jazz,2022-09-10,395,4.99
3441,Future-proofed local migration,Anita Luna,song,rock,2021-07-08,362,4.66
3444,Multi-channeled optimal task-force,Joseph Watson,song,rock,2021-03-04,237,4.34
3445,Self-enabling incremental focus group,Dr. Julie Miller,song,jazz,2022-09-02,122,4.06
3448,Public-key tangible middleware,Daniel Lee,song,hip-hop,2021-02-04,333,3.03
3449,Balanced intermediate challenge,Sarah Wallace,song,folk,2024-11-18,447,4.58
3450,Object-based mission-critical collaboration,Justin Smith,song,rock,2024-11-28,374,4.98
3452,Cloned interactive adapter,Ryan Alvarez,song,classical,2023-01-27,407,4.45
3460,Balanced eco-centric Graphic Interface,Justin Fry,song,folk,2022-09-27,258,4.93
3462,Total 3rdgeneration concept,Mark Moss,song,classical,2021-10-04,381,3.24
3463,Grass-roots web-enabled framework,Charles Bush,song,folk,2022-06-08,162,3.71
3465,Intuitive solution-oriented alliance,Dorothy Brown,song,rock,2024-04-28,437,4.61
3466,Total explicit focus group,Katherine Taylor,song,rock,2020-02-05,203,3.29
3468,Phased web-enabled support,Thomas Sullivan,song,electronic,2022-05-18,299,3.06
3469,User-friendly asymmetric throughput,Anita Luna,song,folk,2022-07-15,341,3.21
3470,Total empowering policy,Julian Williams,song,classical,2022-08-25,228,3.34
3471,Versatile needs-based product,John Mayer,song,folk,2020-03-01,420,4.5
3473,Persistent neutral circuit,John Mcfarland,song,hip-hop,2020-06-10,354,3.77
3474,Configurable leadingedge flexibility,Katherine White,song,rock,2022-01-09,138,3.91
3476,Secured contextually-based infrastructure,Anthony Mooney,song,electronic,2023-02-02,123,4.94
3477,Fundamental needs-based interface,Michelle Brooks,song,pop,2023-01-15,169,4.19
3478,Public-key regional workforce,Ronald Murray,song,hip-hop,2024-07-13,189,3.95
3479,Total optimal infrastructure,Amanda Thomas,song,electronic,2023-06-10,294,3.24
3480,Reactive leadingedge function,Heather Hernandez,song,folk,2024-08-10,446,3.63
3484,Seamless client-driven success,Richard Rodriguez,song,hip-hop,2022-12-14,306,3.15
3487,Team-oriented 6thgeneration hardware,Randy Hopkins,song,hip-hop,2020-07-10,171,3.73
3491,Operative foreground encryption,Julian Williams,song,electronic,2022-01-04,401,4.87
3492,Triple-buffered secondary capacity,Bruce Roman,song,jazz,2020-06-15,402,4.32
3500,Proactive incremental application,Amber Butler,song,electronic,2021-08-04,469,4.02
3501,Optional empowering complexity,Michael Rodriguez,song,electronic,2020-01-11,387,4.75
3502,Integrated foreground interface,Jennifer Cooper,song,folk,2024-04-13,216,3.99
3505,Integrated zero administration functionalities,Nicole Acosta,song,hip-hop,2024-10-12,267,3.54
3506,Ergonomic zero tolerance middleware,Cathy Bell,song,rock,2023-12-26,335,3.51
3507,Assimilated interactive capacity,Anthony Rush,song,rock,2021-03-03,327,4.18
3508,Multi-layered empowering website,Manuel Diaz,song,pop,2021-12-23,415,3.37
3509,Multi-tiered zero tolerance capacity,Brenda Gallegos,song,electronic,2024-03-24,247,3.26
3511,Implemented actuating benchmark,Becky Wilson,song,pop,2021-12-09,261,4.92
3512,Managed real-time portal,Garrett Riley,song,pop,2021-09-10,176,4.66
3515,Distributed explicit contingency,Richard Munoz,song,electronic,2024-10-09,385,4.36
3520,Cross-platform background hub,Eugene Martinez,song,classical,2024-07-05,388,3.58
3523,Public-key 24/7 benchmark,Patricia Schwartz,song,classical,2022-05-01,298,3.61
3529,Open-source empowering concept,Bruce Hernandez,song,folk,2023-02-24,457,4.03
3531,Down-sized actuating database,Jason Crawford,song,jazz,2022-08-08,249,4.62
3532,Focused user-facing task-force,Eric Warner,song,hip-hop,2024-05-18,434,4.15
3533,Mandatory discrete Internet solution,Jill Spencer,song,pop,2021-09-07,441,3.99
3534,Reverse-engineered upward-trending info-mediaries,Autumn Anderson,song,rock,2024-04-15,287,4.54
3535,Public-key actuating Local Area Network,Jonathan York,song,hip-hop,2022-09-23,294,3.0
3542,Horizontal solution-oriented Local Area Network,Manuel Diaz,song,rock,2021-08-25,172,4.13
3544,Ergonomic coherent structure,Patricia Williams,song,rock,2024-11-18,172,4.36
3545,Horizontal zero administration monitoring,Audrey Jackson,song,electronic,2023-01-12,189,3.44
3547,Secured upward-trending artificial intelligence,Donna Johnson,song,rock,2022-03-18,263,4.29
3548,Vision-oriented hybrid task-force,Hannah Martin,song,pop,2020-12-26,167,3.68
3550,User-friendly composite matrix,Brittany Young,song,electronic,2020-10-21,243,3.09
3551,Ergonomic next generation monitoring,Joann Forbes,song,pop,2021-11-08,456,4.51
3552,Down-sized asynchronous leverage,Cassie Lutz,song,folk,2021-09-22,370,4.63
3554,Cloned real-time toolset,Ryan Alvarez,song,hip-hop,2021-11-22,262,3.0
3555,Fully-configurable 6thgeneration extranet,Amy Hester,song,jazz,2021-08-07,351,4.11
3557,Focused fresh-thinking success,Lee Stewart,song,pop,2022-09-07,200,3.47
3560,Total zero tolerance productivity,Timothy Smith,song,rock,2023-08-29,224,3.73
3561,Profound asymmetric structure,Vanessa Rivera,song,jazz,2024-04-27,471,3.86
3562,Organic methodical middleware,Sarah Martin,song,pop,2021-05-22,362,3.76
3564,Grass-roots eco-centric extranet,Amanda Forbes,song,rock,2024-07-16,200,3.42
3567,Team-oriented asymmetric leverage,Mark Taylor Jr.,song,hip-hop,2022-12-21,419,4.97
3568,Extended local strategy,Karen Ortiz,song,folk,2023-11-17,424,4.07
3569,Customer-focused 24/7 project,Janet Shelton,song,classical,2023-05-22,337,3.34
3570,Versatile uniform secured line,Kim James,song,jazz,2021-07-23,281,3.52
3574,Re-contextualized optimal interface,Mark Taylor Jr.,song,folk,2024-11-24,177,4.12
3577,Intuitive mission-critical paradigm,Jason Crawford,song,rock,2023-06-22,380,4.72
3578,Polarized bi-directional focus group,Stephanie Mahoney,song,pop,2024-02-27,395,4.1
3580,Automated background superstructure,Lauren Cunningham,song,pop,2024-11-21,142,3.86
3581,Quality-focused value-added implementation,Mrs. Felicia Castro DDS,song,pop,2023-07-06,232,4.4
3583,Realigned solution-oriented definition,Bruce Roman,song,rock,2022-12-02,284,3.92
3584,Diverse multi-state encoding,Samantha Cohen,song,jazz,2021-02-23,135,3.07
3586,Switchable neutral methodology,Charlotte Mason,song,rock,2020-02-08,285,3.33
3587,Diverse non-volatile database,Samuel Ellis,song,hip-hop,2024-11-15,161,3.17
3589,Realigned didactic concept,Benjamin Smith,song,rock,2020-09-07,442,4.5
3590,Balanced bifurcated access,Shaun Meyer DDS,song,pop,2020-11-18,300,3.63
3591,Enhanced 24hour adapter,Willie Lara,song,hip-hop,2020-04-09,450,3.58
3593,Customizable 6thgeneration algorithm,Timothy Williams,song,hip-hop,2022-06-30,364,3.57
3594,Self-enabling radical secured line,Michael Dennis,song,rock,2024-04-18,197,3.35
3595,Synergistic mission-critical structure,Susan Baldwin,song,hip-hop,2021-11-20,141,3.63
3597,Ergonomic holistic info-mediaries,Sheila Wilkins,song,electronic,2023-12-10,253,4.77
3599,Reactive explicit functionalities,Connor Dominguez,song,pop,2023-03-17,327,3.76
3603,Ergonomic foreground function,Kathryn Cain,song,electronic,2021-12-31,360,3.11
3606,Ameliorated logistical system engine,Ryan Hardy,song,folk,2021-12-23,389,3.37
3609,Organic asynchronous groupware,April Randolph,song,electronic,2020-01-20,252,4.92
3610,Team-oriented 6thgeneration Internet solution,Judy Gregory,song,classical,2022-02-13,375,4.76
3612,Compatible 24/7 project,Timothy Stark,song,classical,2021-12-02,257,3.48
3613,Multi-layered exuding array,Susan Cunningham,song,electronic,2023-07-03,324,4.24
3615,Organized needs-based Graphic Interface,Sonya Chavez,song,classical,2020-06-16,272,3.32
3617,Phased 6thgeneration model,Cassandra Williams,song,classical,2023-01-12,229,3.21
3618,Multi-layered zero administration open architecture,Cheryl Mclean,song,rock,2023-10-04,356,4.75
3619,Optional intangible neural-net,Robert Marquez,song,electronic,2020-12-19,319,3.31
3620,Reactive client-server implementation,Katelyn Kim,song,folk,2022-08-18,268,4.73
3623,Progressive discrete moratorium,Jennifer Cooper,song,rock,2022-02-14,462,3.17
